0,9.0,11.0,45.0,5.0,15.0,25.0,2.0,18.0,10.0

1,11.0,9.0,55.00000000000001,4.0,16.0,20.0,2.0,18.0,10.0

2,7.0,13.0,35.0,7.0,13.0,35.0,1.0,19.0,5.0

3,11.0,9.0,55.00000000000001,9.0,11.0,45.0,3.0,17.0,15.0

4,6.0,14.0,30.0,2.0,18.0,10.0,0.0,20.0,0.0

5,11.0,9.0,55.00000000000001,6.0,14.0,30.0,2.0,18.0,10.0

6,12.0,8.0,60.0,6.0,14.0,30.0,5.0,15.0,25.0

7,12.0,8.0,60.0,6.0,14.0,30.0,2.0,18.0,10.0

8,9.0,11.0,45.0,7.0,13.0,35.0,2.0,18.0,10.0
