0,15.0,5.0,20.0
1,30.0,10.0,0.0
2,45.0,0.0,10.0
3,30.0,15.0,10.0
4,35.0,15.0,0.0
5,45.0,40.0,0.0
6,45.0,10.0,0.0
7,35.0,15.0,10.0
8,45.0,5.0,0.0
9,25.0,25.0,10.0
10,15.0,15.0,0.0
11,35.0,0.0,0.0
12,35.0,5.0,20.0
