100.0,88.0,24.0
100.0,88.0,36.0
100.0,84.0,28.000000000000004
92.0,76.0,28.000000000000004
100.0,88.0,36.0
88.0,80.0,32.0
100.0,84.0,36.0
84.0,80.0,24.0
96.0,72.0,28.000000000000004
96.0,88.0,32.0
